chr,tissue,tissueName,segmentID,start,end,isInClique,fantomExpression,fantomDistance,fantomCount,GTExExpression,GTExDistance,GTExCount,RNAPolCount
chrX,AD2,Adrenal gland,776,10102569,10112578,False,0.0,0,2,19.6861,0,1,0
chrX,AD2,Adrenal gland,777,10112579,10126507,False,0.0,823,1,19.6861,0,1,1
chrX,AD2,Adrenal gland,780,10144947,10151532,False,0.0,5327,1,1.68387,5443,1,0
chrX,AD2,Adrenal gland,782,10154750,10160164,True,0.0,0,5,1.68387,0,1,0
chrX,AD2,Adrenal gland,783,10167653,10171789,False,0.0,6324,1,1.68387,0,1,0
chrX,AD2,Adrenal gland,787,10186116,10190377,False,0.0,1342,1,1.68387,0,1,0
chrX,AD2,Adrenal gland,788,10190378,10194094,False,0.0,0,1,1.68387,0,1,0
chrX,AD2,Adrenal gland,796,10233402,10239892,False,0.0,0,1,1.68387,0,1,0
chrX,AD2,Adrenal gland,797,10239893,10244967,False,0.0,3150,1,0.0,0,1,0
chrX,AD2,Adrenal gland,799,10254053,10257381,False,0.0,17310,1,0.0,0,1,0
chrX,AD2,Adrenal gland,800,10257382,10261165,False,0.0,20639,1,0.0,0,1,0
chrX,AD2,Adrenal gland,801,10261166,10265675,False,0.0,24423,1,0.0,0,1,0
chrX,AD2,Adrenal gland,802,10265676,10268777,False,0.0,28933,1,0.0,0,1,0
chrX,AD2,Adrenal gland,806,10299744,10304621,False,0.0,54501,1,0.0,0,1,0
chrX,AD2,Adrenal gland,807,10304622,10311763,False,0.0,47359,1,0.0,0,1,0
chrX,AD2,Adrenal gland,809,10318861,10321976,False,0.0,37146,1,0.0,0,1,0
chrX,AD2,Adrenal gland,813,10351878,10366874,False,0.0,0,1,0.0,0,1,0
chrX,AD2,Adrenal gland,820,10428869,10434602,False,0.0,10058,1,2.45657,10708,1,0
chrX,AD2,Adrenal gland,822,10447150,10450604,False,0.0,2486,1,2.45657,0,1,0
chrX,AD2,Adrenal gland,823,10454310,10462526,False,0.0,9646,1,2.45657,0,1,0
chrX,AD2,Adrenal gland,824,10468380,10472964,False,0.0,23716,1,2.45657,0,1,0
chrX,AD2,Adrenal gland,829,10503104,10506572,False,0.0,58440,1,2.45657,0,1,0
chrX,AD2,Adrenal gland,835,10560252,10570677,False,0.0,6212,1,2.45657,0,1,0
chrX,AD2,Adrenal gland,838,10586770,10595696,False,0.0,0,2,2.45657,0,1,0
chrX,AD2,Adrenal gland,840,10622586,10627303,False,0.0,1992,1,2.45657,0,1,0
chrX,AD2,Adrenal gland,845,10656728,10664840,False,0.0,0,1,2.45657,0,1,0
chrX,AD2,Adrenal gland,848,10677969,10687108,False,0.0,214,1,2.45657,0,1,0
chrX,AD2,Adrenal gland,852,10709122,10715448,False,0.0,31367,1,2.45657,0,1,0
chrX,AD2,Adrenal gland,863,10798039,10807612,False,0.0,26032,1,2.45657,0,1,0
chrX,AD2,Adrenal gland,865,10816193,10820083,False,0.0,13561,1,2.45657,0,1,0
chrX,AD2,Adrenal gland,866,10820084,10824308,False,0.0,9336,1,2.45657,0,1,0
chrX,AD2,Adrenal gland,868,10829051,10835223,True,0.0,0,6,2.45657,0,1,0
chrX,AD2,Adrenal gland,869,10835224,10841157,False,0.0,1209,1,0.0472809,6421,1,0
chrX,AD2,Adrenal gland,872,10852899,10856212,False,0.0,18884,1,0.0472809,0,1,0
chrX,AD2,Adrenal gland,873,10856213,10861485,False,0.0,22198,1,0.0472809,0,1,0
chrX,AD2,Adrenal gland,879,10893418,10897448,False,0.0,59404,1,0.0472809,0,1,0
chrX,AD2,Adrenal gland,881,10903409,10906751,False,0.0,69395,1,0.0472809,0,1,0
chrX,AD2,Adrenal gland,882,10906752,10911589,False,0.0,72738,1,0.0472809,0,1,0
chrX,AD2,Adrenal gland,883,10916078,10919590,False,0.0,82064,1,0.0472809,0,1,0
chrX,AD2,Adrenal gland,884,10923831,10928232,False,0.0,89817,1,0.0472809,0,1,0
chrX,AD2,Adrenal gland,886,10931856,10939638,False,0.0,97842,1,0.0472809,0,1,0
chrX,AD2,Adrenal gland,887,10939639,10945335,False,0.0,105625,1,0.0472809,0,1,0
chrX,AD2,Adrenal gland,888,10948817,10952803,False,0.0,114803,1,0.0472809,0,1,0
chrX,AD2,Adrenal gland,890,10963753,10968100,False,0.0,103022,1,0.0472809,0,1,0
chrX,AD2,Adrenal gland,891,10968101,10972764,False,0.0,98358,1,0.0472809,0,1,0
chrX,AD2,Adrenal gland,895,11038877,11045715,True,0.0,25407,1,0.0472809,0,1,0
chrX,AD2,Adrenal gland,896,11050522,11054662,True,0.0,16460,1,0.0472809,0,1,0
chrX,AD2,Adrenal gland,904,11097015,11104150,False,0.0,6975,1,0.0472809,0,1,0
chrX,AD2,Adrenal gland,905,11104151,11120566,False,7.27533699281044,0,3,16.1017,0,4,1
chrX,AD2,Adrenal gland,906,11120567,11124546,False,0.0,0,1,16.1017,0,1,0
chrX,AD2,Adrenal gland,907,11124547,11129862,False,0.0,1664,1,0.833156,0,1,0
chrX,AD2,Adrenal gland,909,11134745,11140345,False,0.0,0,1,0.833156,0,1,0
chrX,AD2,Adrenal gland,911,11150616,11155505,False,0.0,15265,1,0.833156,0,1,0
chrX,AD2,Adrenal gland,912,11165528,11171010,False,0.0,30177,1,0.833156,0,1,0
chrX,AD2,Adrenal gland,913,11171011,11179371,False,0.0,35660,1,0.833156,0,1,0
chrX,AD2,Adrenal gland,914,11185188,11188707,False,0.0,49837,1,0.833156,0,1,0
chrX,AD2,Adrenal gland,916,11195016,11199096,False,0.0,59665,1,0.833156,0,1,0
chrX,AD2,Adrenal gland,919,11214918,11219004,False,0.0,46723,1,0.833156,0,1,0
chrX,AD2,Adrenal gland,929,11267191,11270478,False,0.0,567,1,0.833156,0,1,0
chrX,AD2,Adrenal gland,932,11297999,11303573,False,0.0,4583,1,0.833156,0,1,0
chrX,AD2,Adrenal gland,937,11325538,11330260,False,0.0,11348,1,0.833156,0,1,0
chrX,AD2,Adrenal gland,942,11366730,11370648,False,0.0,15049,1,0.833156,0,1,0
chrX,AD2,Adrenal gland,945,11380371,11384695,False,0.0,5691,1,0.833156,0,1,0
chrX,AD2,Adrenal gland,953,11473135,11477174,False,0.0,7498,1,0.833156,0,1,0
chrX,AD2,Adrenal gland,956,11484397,11489112,False,0.0,0,3,0.833156,0,1,0
chrX,AD2,Adrenal gland,961,11511505,11516384,False,0.0,26603,1,0.833156,0,1,0
chrX,AD2,Adrenal gland,962,11516385,11520139,False,0.0,31483,1,0.833156,0,1,0
chrX,AD2,Adrenal gland,964,11528019,11533625,False,0.0,43117,1,0.833156,0,1,0
chrX,AD2,Adrenal gland,965,11533626,11536975,False,0.0,48724,1,0.833156,0,1,0
chrX,AD2,Adrenal gland,969,11553957,11562615,False,0.0,69055,1,0.833156,0,1,0
chrX,AD2,Adrenal gland,973,11605336,11609679,False,0.0,54724,1,0.833156,0,1,0
chrX,AD2,Adrenal gland,977,11626334,11630453,False,0.0,33950,1,0.833156,0,1,0
chrX,AD2,Adrenal gland,978,11630454,11633803,False,0.0,30600,1,0.833156,0,1,0
chrX,AD2,Adrenal gland,983,11659804,11667644,True,0.0,0,5,0.833156,0,1,0
chrX,AD2,Adrenal gland,993,11735286,11740667,False,0.0,2594,1,0.011713,0,1,0
chrX,AD2,Adrenal gland,994,11740668,11744534,False,0.0,7976,1,0.011713,0,1,0
chrX,AD2,Adrenal gland,997,11754248,11767134,True,0.0,0,15,0.011713,0,1,1
chrX,AD2,Adrenal gland,998,11771469,11775478,False,0.0,3077,1,8.53989,0,1,0
chrX,AD2,Adrenal gland,1000,11780337,11786154,True,0.0,6719,1,8.53989,4565,1,0
chrX,AD2,Adrenal gland,1005,11821327,11826547,False,0.0,28445,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1009,11874207,11877494,False,0.0,264,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1010,11877495,11883270,False,0.0,0,2,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1014,11909092,11914101,False,0.0,31237,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1016,11918294,11921600,False,0.0,40439,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1017,11921601,11924785,False,0.0,43746,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1019,11928265,11931338,False,0.0,50410,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1021,11941811,11945126,False,0.0,63956,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1022,11945127,11949337,False,0.0,67272,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1026,11990708,11995822,False,0.0,69714,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1029,12012756,12015979,False,0.0,49557,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1030,12044696,12048746,False,0.0,16790,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1034,12062982,12067191,False,0.0,0,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1037,12090832,12098331,True,0.0,25286,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1038,12102117,12107490,False,0.0,29918,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1043,12134256,12142297,False,0.0,0,7,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1046,12154448,12157889,False,0.0,15557,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1054,12235756,12242349,False,0.0,1475,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1055,12251655,12258200,False,0.0,7828,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1056,12270247,12274068,False,0.0,26420,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1060,12300409,12304006,False,0.0,56582,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1061,12308692,12312374,False,0.0,64865,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1063,12315923,12319588,False,0.0,72096,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1065,12323973,12327916,False,0.0,80146,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1072,12406297,12412212,False,0.0,51497,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1076,12453093,12458537,False,0.0,5172,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1079,12505207,12508378,False,0.0,10235,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1080,12508379,12512340,False,0.0,13407,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1082,12523353,12529396,False,0.0,28381,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1084,12539569,12543196,False,0.0,44597,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1088,12572035,12575216,False,0.0,77063,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1090,12584688,12588005,False,0.0,89716,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1091,12588006,12593949,False,0.0,93034,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1092,12598133,12601727,False,0.0,103161,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1093,12601728,12606591,False,0.0,106756,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1095,12640068,12643354,False,0.0,145096,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1096,12643355,12646412,False,72.7533699281044,144932,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1101,12679144,12684662,False,72.7533699281044,106682,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1102,12684663,12687840,False,72.7533699281044,103504,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1105,12705181,12713224,False,72.7533699281044,78120,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1107,12724482,12728092,False,72.7533699281044,63252,1,0.00612253,0,1,0
chrX,AD2,Adrenal gland,1112,12742904,12748760,False,72.7533699281044,42584,1,40.3949,42595,1,0
chrX,AD2,Adrenal gland,1114,12762231,12765858,False,72.7533699281044,25486,1,40.3949,25497,1,0
chrX,AD2,Adrenal gland,1115,12765859,12769620,False,72.7533699281044,21724,1,40.3949,21735,1,0
chrX,AD2,Adrenal gland,1116,12777572,12793192,True,72.7533699281044,0,1,40.3949,0,1,1
chrX,AD2,Adrenal gland,1117,12793193,12797379,False,0.0,0,1,40.3949,0,1,0
chrX,AD2,Adrenal gland,1119,12801986,12806671,False,0.0,5106,1,40.3949,0,1,0
chrX,AD2,Adrenal gland,1120,12806672,12810075,True,0.0,9792,1,40.3949,0,1,0
chrX,AD2,Adrenal gland,1121,12810076,12814455,True,10.9130054892157,8876,1,40.3949,0,1,0
chrX,AD2,Adrenal gland,1122,12814456,12825341,False,10.9130054892157,0,1,40.3949,0,1,0
chrX,AD2,Adrenal gland,1123,12834531,12838174,True,10.9130054892157,11196,1,0.0,6691,1,0
chrX,AD2,Adrenal gland,1124,12838175,12842025,False,10.9130054892157,14840,1,0.0,2840,1,0
chrX,AD2,Adrenal gland,1126,12852102,12855679,False,0.0,11187,1,0.0,6672,1,0
chrX,AD2,Adrenal gland,1127,12858953,12864894,False,0.0,1972,1,0.508125,2178,1,0
chrX,AD2,Adrenal gland,1128,12864895,12877869,True,0.0,0,6,0.508125,0,1,0
chrX,AD2,Adrenal gland,1129,12881973,12886270,False,0.0,12143,1,0.508125,0,1,0
chrX,AD2,Adrenal gland,1131,12893862,12900243,False,0.0,6370,1,0.0,2574,1,0
chrX,AD2,Adrenal gland,1132,12900244,12912609,True,0.0,0,2,0.495832,0,2,0
chrX,AD2,Adrenal gland,1135,12923849,12933062,False,0.0,12905,1,0.495832,680,1,0
chrX,AD2,Adrenal gland,1136,12933063,12940972,False,0.0,4995,1,0.495832,9894,1,0
chrX,AD2,Adrenal gland,1137,12946614,12951058,False,0.0,0,1,0.495832,23445,1,0
chrX,AD2,Adrenal gland,1138,12951059,12958233,False,0.0,0,2,1337.09,16877,1,0
chrX,AD2,Adrenal gland,1139,12958234,12970031,True,0.0,0,1,1337.09,5079,1,0
chrX,AD2,Adrenal gland,1140,12970032,12983470,True,3.63766849640522,0,20,1337.09,0,1,2
chrX,AD2,Adrenal gland,1141,12983471,12992002,False,0.0,0,1,1337.09,6244,1,0
chrX,AD2,Adrenal gland,1142,12992003,12996480,False,0.0,7149,1,1337.09,14776,1,0
chrX,AD2,Adrenal gland,1143,12996481,13003219,False,0.0,2647,1,1337.09,19254,1,0
chrX,AD2,Adrenal gland,1145,13007674,13010765,False,0.0,1748,1,0.00877837,24852,1,0
chrX,AD2,Adrenal gland,1146,13010766,13014528,True,0.0,4840,1,0.00877837,21089,1,0
chrX,AD2,Adrenal gland,1147,13014529,13020225,True,0.0,8603,1,0.00877837,15392,1,0
chrX,AD2,Adrenal gland,1149,13023230,13028301,False,0.0,16277,1,0.00877837,7316,1,0
chrX,AD2,Adrenal gland,1150,13028302,13035542,False,0.0,9036,1,0.00877837,75,1,0
chrX,AD2,Adrenal gland,1152,13042705,13058075,True,0.0,0,3,0.00877837,0,1,0
chrX,AD2,Adrenal gland,1154,13069415,13074119,False,0.0,11602,1,0.0,19541,1,0
chrX,AD2,Adrenal gland,1155,13074120,13082113,False,0.0,3608,1,0.0,11547,1,0
chrX,AD2,Adrenal gland,1157,13086724,13090286,False,0.0,0,3,0.0,3374,1,0
chrX,AD2,Adrenal gland,1158,13090287,13094815,True,0.0,0,7,0.0,0,1,0
chrX,AD2,Adrenal gland,1159,13094816,13100058,True,0.0,1933,1,0.0,243,1,0
chrX,AD2,Adrenal gland,1162,13114985,13119409,True,0.0,4088,1,0.0,20412,1,0
chrX,AD2,Adrenal gland,1163,13119410,13128140,False,0.0,8513,1,0.0,24837,1,0
chrX,AD2,Adrenal gland,1166,13144232,13149677,False,0.0,33335,1,0.0,49659,1,0
chrX,AD2,Adrenal gland,1167,13153141,13159029,False,0.0,31837,1,0.0,58568,1,0
chrX,AD2,Adrenal gland,1168,13163853,13167453,False,0.0,23413,1,0.0,69280,1,0
chrX,AD2,Adrenal gland,1169,13167454,13171576,False,0.0,19290,1,0.0,72881,1,0
chrX,AD2,Adrenal gland,1170,13171577,13175767,False,0.0,15099,1,0.0,77004,1,0
chrX,AD2,Adrenal gland,1171,13175768,13179759,False,0.0,11107,1,0.0,81195,1,0
chrX,AD2,Adrenal gland,1173,13198107,13202977,False,0.0,7238,1,0.0,63064,1,0
chrX,AD2,Adrenal gland,1174,13210184,13215420,False,0.0,19315,1,0.0,50621,1,0
chrX,AD2,Adrenal gland,1175,13215421,13218763,False,0.0,24552,1,0.0,47278,1,0
chrX,AD2,Adrenal gland,1176,13218764,13224405,True,0.0,27895,1,0.0,41636,1,0
chrX,AD2,Adrenal gland,1180,13244323,13249893,False,0.0,16671,1,0.0,16148,1,0
chrX,AD2,Adrenal gland,1181,13249894,13253117,False,0.0,13447,1,0.0,12924,1,0
chrX,AD2,Adrenal gland,1182,13253118,13259506,True,0.0,7058,1,0.0,6535,1,0
chrX,AD2,Adrenal gland,1186,13279153,13285171,False,0.0,6121,1,0.0,0,1,0
chrX,AD2,Adrenal gland,1187,13285172,13288970,False,0.0,2322,1,0.0,0,1,0
chrX,AD2,Adrenal gland,1190,13307590,13334469,True,0.0,0,1,0.0,0,4,0
chrX,AD2,Adrenal gland,1191,13334470,13338579,False,0.0,14417,1,0.0,0,1,0
chrX,AD2,Adrenal gland,1192,13338580,13343381,False,0.0,18527,1,0.0,0,1,0
chrX,AD2,Adrenal gland,1194,13349834,13356514,False,0.0,15828,1,0.0,0,1,0
chrX,AD2,Adrenal gland,1198,13370959,13374010,False,0.0,0,2,0.0,0,1,0
chrX,AD2,Adrenal gland,1200,13383095,13388739,False,10.9130054892157,3701,1,0.0,0,1,0
chrX,AD2,Adrenal gland,1202,13393798,13399099,False,10.9130054892157,14404,1,0.0,0,1,0
chrX,AD2,Adrenal gland,1205,13410145,13413199,False,0.0,15583,1,21.6709,30805,1,0
chrX,AD2,Adrenal gland,1207,13423609,13433488,False,0.0,0,1,21.6709,44269,1,0
chrX,AD2,Adrenal gland,1209,13437076,13441913,False,0.0,8287,1,21.6709,57736,1,0
chrX,AD2,Adrenal gland,1210,13441914,13446588,False,0.0,4402,1,21.6709,62574,1,0
chrX,AD2,Adrenal gland,1212,13451016,13454440,False,0.0,17,1,21.6709,71676,1,0
chrX,AD2,Adrenal gland,1213,13454441,13461793,False,0.0,3442,1,21.6709,75101,1,0
chrX,AD2,Adrenal gland,1215,13467017,13470536,False,0.0,3541,1,21.6709,87677,1,0
chrX,AD2,Adrenal gland,1216,13470537,13474307,False,0.0,0,1,21.6709,91197,1,0
chrX,AD2,Adrenal gland,1217,13474308,13477541,False,0.0,223,1,0.0,92060,1,0
chrX,AD2,Adrenal gland,1218,13477542,13484959,False,0.0,3457,1,0.0,84642,1,0
chrX,AD2,Adrenal gland,1219,13484960,13491343,False,0.0,10875,1,0.0,78258,1,0
chrX,AD2,Adrenal gland,1220,13491344,13497891,False,0.0,17259,1,0.0,71710,1,0
chrX,AD2,Adrenal gland,1221,13497892,13502326,False,0.0,23807,1,0.0,67275,1,0
chrX,AD2,Adrenal gland,1222,13502327,13506921,False,0.0,28242,1,0.0,62680,1,0
chrX,AD2,Adrenal gland,1224,13512037,13519358,False,0.0,37952,1,0.0,50243,1,0
chrX,AD2,Adrenal gland,1226,13525002,13530248,False,0.0,39345,1,0.0,39353,1,0
chrX,AD2,Adrenal gland,1228,13534740,13539305,False,0.0,30288,1,0.0,30296,1,0
chrX,AD2,Adrenal gland,1229,13539306,13546107,False,0.0,23486,1,0.0,23494,1,0
chrX,AD2,Adrenal gland,1231,13550072,13554206,False,0.0,15387,1,0.0,15395,1,0
chrX,AD2,Adrenal gland,1232,13554207,13557557,False,0.0,12036,1,0.0,12044,1,0
chrX,AD2,Adrenal gland,1235,13568121,13571346,True,0.0,0,4,0.0,0,1,0
chrX,AD2,Adrenal gland,1237,13575651,13580801,False,0.0,5910,1,0.0,0,1,0
chrX,AD2,Adrenal gland,1238,13580802,13588662,False,0.0,11061,1,0.0,0,1,0
chrX,AD2,Adrenal gland,1240,13603238,13617477,False,0.0,33497,1,0.0,0,1,0
chrX,AD2,Adrenal gland,1241,13617478,13621614,False,0.0,31498,1,0.0,0,1,0
chrX,AD2,Adrenal gland,1243,13626906,13633118,True,0.0,19994,1,0.0,0,1,0
chrX,AD2,Adrenal gland,1244,13633119,13638320,False,0.0,14792,1,0.0,0,1,0
chrX,AD2,Adrenal gland,1246,13641869,13646123,False,0.0,6989,1,1.33989,6989,1,0
chrX,AD2,Adrenal gland,1248,13650101,13665932,True,0.0,0,1,1.33989,0,1,1
chrX,AD2,Adrenal gland,1250,13669626,13675105,True,0.0,54,1,1.33989,0,1,0
chrX,AD2,Adrenal gland,1251,13675106,13678777,False,0.0,5534,1,1.33989,0,1,0
chrX,AD2,Adrenal gland,1253,13682997,13687801,False,116.405391884967,1315,1,1.33989,1033,1,0
chrX,AD2,Adrenal gland,1254,13687802,13693355,True,116.405391884967,0,2,45.3969,0,1,1
chrX,AD2,Adrenal gland,1259,13711976,13717778,True,0.0,0,1,7.03114,0,1,0
chrX,AD2,Adrenal gland,1261,13722750,13727449,False,0.0,539,1,7.03114,0,1,0
chrX,AD2,Adrenal gland,1262,13727450,13736629,True,10.9130054892157,0,9,10.2594,0,2,1
chrX,AD2,Adrenal gland,1263,13736630,13742044,True,0.0,1474,1,10.2594,0,1,0
chrX,AD2,Adrenal gland,1265,13746394,13753230,False,0.0,0,1,10.2594,0,1,0
chrX,AD2,Adrenal gland,1266,13753231,13757579,False,0.0,305,1,10.2594,0,1,0
chrX,AD2,Adrenal gland,1267,13757580,13760721,True,0.0,0,1,10.2594,0,1,0
chrX,AD2,Adrenal gland,1268,13760722,13765073,True,0.0,0,3,10.2594,0,1,0
chrX,AD2,Adrenal gland,1270,13769056,13773896,True,0.0,0,14,10.2594,0,2,0
chrX,AD2,Adrenal gland,1271,13773897,13778135,False,0.0,0,5,10.2594,0,2,0
chrX,AD2,Adrenal gland,1272,13778136,13782471,False,0.0,0,1,1.97564,0,1,0
chrX,AD2,Adrenal gland,1275,13791565,13795076,False,0.0,4525,1,1.97564,0,1,0
chrX,AD2,Adrenal gland,1276,13795077,13800309,False,0.0,8037,1,1.97564,0,1,0
chrX,AD2,Adrenal gland,1277,13800310,13803898,True,0.0,13107,1,1.97564,0,1,0
chrX,AD2,Adrenal gland,1280,13825531,13829542,True,0.0,8167,1,1.97564,0,1,0
chrX,AD2,Adrenal gland,1281,13829543,13835045,False,0.0,12179,1,1.97564,0,1,0
chrX,AD2,Adrenal gland,1284,13843563,13848080,False,0.0,5507,1,1.97564,0,1,0
chrX,AD2,Adrenal gland,1290,13889054,13894418,True,0.0,2334,1,1.97564,0,1,0
chrX,AD2,Adrenal gland,1292,13907245,13910471,False,0.0,1363,1,1.97564,0,1,0
chrX,AD2,Adrenal gland,1294,13917996,13927396,True,0.0,7934,1,1.97564,0,1,0
chrX,AD2,Adrenal gland,1296,13932462,13940339,False,18.1883424820261,0,7,1.97564,0,1,0
chrX,AD2,Adrenal gland,1297,13946192,13953617,False,0.0,7354,1,0.0,1776,1,0
chrX,AD2,Adrenal gland,1299,13958999,13964113,False,0.0,20161,1,0.0,0,1,0
chrX,AD2,Adrenal gland,1301,13967643,13972780,False,0.0,28805,1,0.0,3739,1,0
chrX,AD2,Adrenal gland,1304,13979871,13983108,False,0.0,41033,1,0.0822031,0,1,0
chrX,AD2,Adrenal gland,1306,13986556,13990509,False,3.63766849640522,39289,1,0.0822031,0,1,0
chrX,AD2,Adrenal gland,1307,13990510,14001931,False,3.63766849640522,27867,1,0.0822031,1690,1,0
chrX,AD2,Adrenal gland,1309,14010483,14014492,False,3.63766849640522,15306,1,12.1931,0,1,0
chrX,AD2,Adrenal gland,1310,14014493,14020032,True,3.63766849640522,9766,1,12.1931,0,1,0
chrX,AD2,Adrenal gland,1311,14020033,14039857,True,3.63766849640522,0,3,12.1931,0,1,1
chrX,AD2,Adrenal gland,1313,14044850,14049582,False,3.63766849640522,14927,1,12.1931,14957,1,0
chrX,AD2,Adrenal gland,1314,14049583,14053509,False,3.63766849640522,19660,1,12.1931,19690,1,0
chrX,AD2,Adrenal gland,1316,14061274,14065108,False,3.63766849640522,31351,1,12.1931,31381,1,0
chrX,AD2,Adrenal gland,1320,14090670,14099907,False,3.63766849640522,60747,1,12.1931,60777,1,0
chrX,AD2,Adrenal gland,1321,14109906,14118282,False,3.63766849640522,79983,1,12.1931,80013,1,0
chrX,AD2,Adrenal gland,1324,14147591,14152155,False,3.63766849640522,117671,1,0.172451,92227,1,0
chrX,AD2,Adrenal gland,1325,14152156,14160862,False,3.63766849640522,122236,1,0.172451,83520,1,0
chrX,AD2,Adrenal gland,1329,14189745,14193903,False,3.63766849640522,159825,1,0.172451,50479,1,0
chrX,AD2,Adrenal gland,1330,14198324,14201364,False,3.63766849640522,168404,1,0.172451,43018,1,0
chrX,AD2,Adrenal gland,1332,14205221,14211263,False,3.63766849640522,175301,1,0.172451,33119,1,0
chrX,AD2,Adrenal gland,1333,14211264,14220334,False,3.63766849640522,181344,1,0.172451,24048,1,0
chrX,AD2,Adrenal gland,1335,14226298,14230571,False,3.63766849640522,196378,1,0.172451,13811,1,0
chrX,AD2,Adrenal gland,1337,14238519,14243763,True,3.63766849640522,208599,1,0.172451,619,1,0
chrX,AD2,Adrenal gland,1338,14247718,14252358,False,3.63766849640522,217798,1,0.172451,2790,1,0
chrX,AD2,Adrenal gland,1339,14252359,14255889,False,3.63766849640522,222439,1,0.172451,7431,1,0
chrX,AD2,Adrenal gland,1340,14260251,14264873,False,3.63766849640522,230331,1,0.172451,15323,1,0
chrX,AD2,Adrenal gland,1342,14279641,14286004,False,0.0,243498,1,0.172451,34713,1,0
chrX,AD2,Adrenal gland,1346,14308631,14313707,False,0.0,215795,1,0.172451,63703,1,0
chrX,AD2,Adrenal gland,1347,14319161,14322498,False,0.0,207004,1,0.172451,74233,1,0
chrX,AD2,Adrenal gland,1348,14322499,14329240,False,0.0,200262,1,0.172451,77571,1,0
chrX,AD2,Adrenal gland,1352,14349375,14355001,False,0.0,174501,1,0.172451,104447,1,0
chrX,AD2,Adrenal gland,1353,14355002,14360212,False,0.0,169290,1,0.172451,110074,1,0
chrX,AD2,Adrenal gland,1357,14377606,14381396,False,0.0,148106,1,0.172451,132678,1,0
chrX,AD2,Adrenal gland,1359,14390529,14393663,False,0.0,135839,1,0.0,135635,1,0
chrX,AD2,Adrenal gland,1360,14393664,14397493,False,0.0,132009,1,0.0,131805,1,0
chrX,AD2,Adrenal gland,1361,14397494,14402043,False,0.0,127459,1,0.0,127255,1,0
chrX,AD2,Adrenal gland,1363,14407097,14411359,False,0.0,118143,1,0.0,117939,1,0
chrX,AD2,Adrenal gland,1365,14420416,14425638,False,0.0,103864,1,0.0,103660,1,0
chrX,AD2,Adrenal gland,1368,14436595,14440355,False,0.0,89147,1,0.0,88943,1,0
chrX,AD2,Adrenal gland,1370,14444665,14448039,False,0.0,81463,1,0.0,81259,1,0
chrX,AD2,Adrenal gland,1371,14448040,14452383,False,0.0,77119,1,0.0,76915,1,0
chrX,AD2,Adrenal gland,1373,14459345,14463935,False,0.0,65567,1,0.0,65363,1,0
chrX,AD2,Adrenal gland,1375,14491386,14496522,False,0.0,32980,1,0.0,32776,1,0
chrX,AD2,Adrenal gland,1380,14516345,14519362,False,0.0,10140,1,0.0,9936,1,0
chrX,AD2,Adrenal gland,1382,14523343,14532627,False,0.0,0,3,0.0,0,1,0
chrX,AD2,Adrenal gland,1383,14532628,14537003,False,0.0,3040,1,0.0,0,1,0
chrX,AD2,Adrenal gland,1389,14581289,14586857,False,0.0,51701,1,0.0,0,1,0
